 ROUTE_INDEX, ADDRESS, TIME_1, TIME_2,TIME_3, DATETIME, DESTINY
 8,ebt-b101-intl04.mianap.embratel.net.br (200.230.252.202),140.947 ms,141.559 ms,147.547 ms,2020/09/29T09:18:23,www.ucla.edu
 9,216.156.104.41.ptr.us.xo.net (216.156.104.41),170.994 ms,146.637 ms,143.860 ms,2020/09/29T09:18:23,www.ucla.edu
10,207.88.13.119.ptr.us.xo.net (207.88.13.119),194.828 ms,191.908 ms,194.470 ms,2020/09/29T09:18:23,www.ucla.edu
11,206.111.14.82.ptr.us.xo.net (206.111.14.82),194.414 ms,202.506 ms,194.271 ms,2020/09/29T09:18:23,www.ucla.edu
12,dc-lax-agg8--lax-agg6-100ge-4.cenic.net (137.164.11.37),197.222 ms,195.522 ms,196.045 ms,2020/09/29T09:18:23,www.ucla.edu
14,bd11f1.anderson--cr00f2.csb1.ucla.net (169.232.4.4),203.018 ms,196.338 ms,196.000 ms,2020/09/29T09:18:23,www.ucla.edu
15,cr00f2.csb1--rtr11f4.mathsci.ucla.net (169.232.8.181),197.990 ms,196.337 ms,196.353 ms,2020/09/29T09:18:23,www.ucla.edu
16,3030s-1-vlan228.it.ucla.edu (164.67.228.250),196.123 ms,193.589 ms,201.833 ms,2020/09/29T09:18:23,www.ucla.edu
17,spotlight.ucla.edu (164.67.228.152),199.288 ms,,200.147 ms,2020/09/29T09:18:23,www.ucla.edu
 1,192.168.0.1,4.661 ms,2.962 ms,2.829 ms,2020/09/29T09:18:41,www.ucla.edu
 2,b123c401.virtua.com.br (177.35.196.1),27.846 ms,18.046 ms,28.651 ms,2020/09/29T09:18:41,www.ucla.edu
 3,bd07605a.virtua.com.br (189.7.96.90),13.490 ms,13.961 ms,13.592 ms,2020/09/29T09:18:41,www.ucla.edu
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),22.429 ms,22.979 ms,27.037 ms,2020/09/29T09:18:41,www.ucla.edu
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),34.538 ms,29.587 ms,33.384 ms,2020/09/29T09:18:41,www.ucla.edu
 6,ebt-b11951-intl01.atl.embratel.net.br (200.230.230.16),142.935 ms,141.309 ms,143.831 ms,2020/09/29T09:18:41,www.ucla.edu
 7,ebt-b101-intl02.atl.embratel.net.br (200.230.220.238),146.475 ms,141.437 ms,143.442 ms,2020/09/29T09:18:41,www.ucla.edu
 8,205.197.180.37,149.964 ms,144.405 ms,143.738 ms,2020/09/29T09:18:41,www.ucla.edu
 9,207.88.14.213.ptr.us.xo.net (207.88.14.213),188.198 ms,191.714 ms,206.303 ms,2020/09/29T09:18:41,www.ucla.edu
10,206.111.14.82.ptr.us.xo.net (206.111.14.82),195.802 ms,192.457 ms,190.280 ms,2020/09/29T09:18:41,www.ucla.edu
11,dc-lax-agg8--lax-agg6-100ge-2.cenic.net (137.164.11.7),200.552 ms,248.021 ms,197.388 ms,2020/09/29T09:18:41,www.ucla.edu
13,bd11f1.anderson--cr001.anderson.ucla.net (169.232.4.6),199.562 ms,208.359 ms,196.188 ms,2020/09/29T09:18:41,www.ucla.edu
14,cr00f1.anderson--rtr11f4.mathsci.ucla.net (169.232.8.185),196.023 ms,191.295 ms,187.379 ms,2020/09/29T09:18:41,www.ucla.edu
15,3030s-1-vlan228.it.ucla.edu (164.67.228.250),189.744 ms,187.697 ms,190.042 ms,2020/09/29T09:18:41,www.ucla.edu
16,spotlight.ucla.edu (164.67.228.152),196.028 ms,,202.345 ms,2020/09/29T09:18:41,www.ucla.edu
 1,192.168.0.1,3.205 ms,3.065 ms,2.850 ms,2020/09/29T09:18:59,www.ucla.edu
 2,b123c401.virtua.com.br (177.35.196.1),38.915 ms,19.077 ms,36.132 ms,2020/09/29T09:18:59,www.ucla.edu
 3,bd07605a.virtua.com.br (189.7.96.90),16.733 ms,17.619 ms,18.989 ms,2020/09/29T09:18:59,www.ucla.edu
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),21.912 ms,22.626 ms,21.964 ms,2020/09/29T09:18:59,www.ucla.edu
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),22.500 ms,22.816 ms,23.972 ms,2020/09/29T09:18:59,www.ucla.edu
 6,ebt-b11951-intl01.atl.embratel.net.br (200.230.230.16),138.897 ms,141.817 ms,144.136 ms,2020/09/29T09:18:59,www.ucla.edu
 7,ebt-b101-intl02.atl.embratel.net.br (200.230.220.238),143.882 ms,145.546 ms,142.801 ms,2020/09/29T09:18:59,www.ucla.edu
 8,205.197.180.37,158.202 ms,144.785 ms,145.885 ms,2020/09/29T09:18:59,www.ucla.edu
 9,207.88.14.213.ptr.us.xo.net (207.88.14.213),193.390 ms,190.106 ms,187.483 ms,2020/09/29T09:18:59,www.ucla.edu
10,206.111.14.82.ptr.us.xo.net (206.111.14.82),197.401 ms,187.993 ms,187.858 ms,2020/09/29T09:18:59,www.ucla.edu
11,dc-lax-agg8--lax-agg6-100ge-1.cenic.net (137.164.11.27),198.259 ms,189.193 ms,188.823 ms,2020/09/29T09:18:59,www.ucla.edu
13,bd11f1.anderson--cr001.anderson.ucla.net (169.232.4.6),207.314 ms,193.567 ms,189.491 ms,2020/09/29T09:18:59,www.ucla.edu
14,cr00f1.anderson--rtr11f4.mathsci.ucla.net (169.232.8.185),191.832 ms,191.090 ms,187.187 ms,2020/09/29T09:18:59,www.ucla.edu
15,3030s-1-vlan228.it.ucla.edu (164.67.228.250),191.275 ms,192.140 ms,189.921 ms,2020/09/29T09:18:59,www.ucla.edu
16,spotlight.ucla.edu (164.67.228.152),188.971 ms,,193.110 ms,2020/09/29T09:18:59,www.ucla.edu
 1,192.168.0.1,5.915 ms,3.314 ms,3.049 ms,2020/09/29T09:19:17,www.ucla.edu
 2,b123c401.virtua.com.br (177.35.196.1),32.271 ms,23.787 ms,35.145 ms,2020/09/29T09:19:17,www.ucla.edu
 3,bd07605a.virtua.com.br (189.7.96.90),13.726 ms,17.740 ms,15.510 ms,2020/09/29T09:19:17,www.ucla.edu
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),22.270 ms,24.784 ms,20.693 ms,2020/09/29T09:19:17,www.ucla.edu
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),25.724 ms,22.476 ms,23.802 ms,2020/09/29T09:19:17,www.ucla.edu
 6,ebt-b11951-intl01.atl.embratel.net.br (200.230.230.16),138.920 ms,144.236 ms,143.111 ms,2020/09/29T09:19:17,www.ucla.edu
 7,ebt-b101-intl02.atl.embratel.net.br (200.230.220.238),144.121 ms,158.259 ms,144.769 ms,2020/09/29T09:19:17,www.ucla.edu
 8,205.197.180.37,142.862 ms,144.738 ms,145.425 ms,2020/09/29T09:19:17,www.ucla.edu
 9,207.88.14.213.ptr.us.xo.net (207.88.14.213),198.038 ms,190.065 ms,195.588 ms,2020/09/29T09:19:17,www.ucla.edu
10,206.111.14.82.ptr.us.xo.net (206.111.14.82),188.400 ms,191.273 ms,192.017 ms,2020/09/29T09:19:17,www.ucla.edu
11,dc-lax-agg8--lax-agg6-100ge-2.cenic.net (137.164.11.7),191.283 ms,191.380 ms,191.024 ms,2020/09/29T09:19:17,www.ucla.edu
13,bd11f1.anderson--cr001.anderson.ucla.net (169.232.4.6),197.732 ms,187.434 ms,193.616 ms,2020/09/29T09:19:17,www.ucla.edu
14,cr00f1.anderson--rtr11f4.mathsci.ucla.net (169.232.8.185),188.274 ms,190.317 ms,423.772 ms,2020/09/29T09:19:17,www.ucla.edu
15,3030s-1-vlan228.it.ucla.edu (164.67.228.250),307.327 ms,313.109 ms,192.640 ms,2020/09/29T09:19:17,www.ucla.edu
16,spotlight.ucla.edu (164.67.228.152),201.818 ms,,196.283 ms,2020/09/29T09:19:17,www.ucla.edu
 1,192.168.0.1,4.326 ms,3.280 ms,2.479 ms,2020/09/29T09:19:35,www.ucla.edu
 2,b123c401.virtua.com.br (177.35.196.1),35.069 ms,26.131 ms,24.838 ms,2020/09/29T09:19:35,www.ucla.edu
 3,bd07605a.virtua.com.br (189.7.96.90),20.814 ms,15.630 ms,29.903 ms,2020/09/29T09:19:35,www.ucla.edu
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),24.076 ms,23.086 ms,20.055 ms,2020/09/29T09:19:35,www.ucla.edu
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),26.185 ms,23.255 ms,25.258 ms,2020/09/29T09:19:35,www.ucla.edu
 6,ebt-b11951-intl01.atl.embratel.net.br (200.230.230.16),147.122 ms,149.064 ms,137.041 ms,2020/09/29T09:19:35,www.ucla.edu
 7,ebt-b101-intl02.atl.embratel.net.br (200.230.220.238),141.994 ms,181.866 ms,142.518 ms,2020/09/29T09:19:35,www.ucla.edu
 8,205.197.180.37,154.415 ms,149.049 ms,147.041 ms,2020/09/29T09:19:35,www.ucla.edu
 9,207.88.14.213.ptr.us.xo.net (207.88.14.213),198.863 ms,214.863 ms,194.165 ms,2020/09/29T09:19:35,www.ucla.edu
10,206.111.14.82.ptr.us.xo.net (206.111.14.82),187.469 ms,191.802 ms,197.139 ms,2020/09/29T09:19:35,www.ucla.edu
11,dc-lax-agg8--lax-agg6-100ge-1.cenic.net (137.164.11.27),196.894 ms,190.234 ms,195.604 ms,2020/09/29T09:19:35,www.ucla.edu
13,bd11f1.anderson--cr001.anderson.ucla.net (169.232.4.6),197.878 ms,199.516 ms,193.803 ms,2020/09/29T09:19:35,www.ucla.edu
14,cr00f1.anderson--rtr11f4.mathsci.ucla.net (169.232.8.185),187.669 ms,191.933 ms,195.023 ms,2020/09/29T09:19:35,www.ucla.edu
15,3030s-1-vlan228.it.ucla.edu (164.67.228.250),188.200 ms,191.018 ms,195.492 ms,2020/09/29T09:19:35,www.ucla.edu
16,spotlight.ucla.edu (164.67.228.152),200.687 ms,,196.432 ms,2020/09/29T09:19:35,www.ucla.edu
 1,192.168.0.1,3.958 ms,3.897 ms,3.175 ms,2020/09/29T09:19:53,www.ucla.edu
 2,b123c401.virtua.com.br (177.35.196.1),15.889 ms,23.188 ms,25.175 ms,2020/09/29T09:19:53,www.ucla.edu
 3,bd07605a.virtua.com.br (189.7.96.90),23.466 ms,22.551 ms,19.061 ms,2020/09/29T09:19:53,www.ucla.edu
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),28.986 ms,24.188 ms,26.034 ms,2020/09/29T09:19:53,www.ucla.edu
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),27.164 ms,23.597 ms,25.023 ms,2020/09/29T09:19:53,www.ucla.edu
 6,ebt-b11951-intl01.atl.embratel.net.br (200.230.230.16),144.798 ms,142.990 ms,147.486 ms,2020/09/29T09:19:53,www.ucla.edu
 7,ebt-b101-intl02.atl.embratel.net.br (200.230.220.238),143.229 ms,139.046 ms,143.451 ms,2020/09/29T09:19:53,www.ucla.edu
 8,205.197.180.37,144.299 ms,146.758 ms,145.595 ms,2020/09/29T09:19:53,www.ucla.edu
 9,207.88.14.213.ptr.us.xo.net (207.88.14.213),190.939 ms,194.686 ms,200.537 ms,2020/09/29T09:19:53,www.ucla.edu
10,206.111.14.82.ptr.us.xo.net (206.111.14.82),188.707 ms,189.614 ms,189.101 ms,2020/09/29T09:19:53,www.ucla.edu
11,dc-lax-agg8--lax-agg6-100ge-2.cenic.net (137.164.11.7),190.943 ms,189.172 ms,195.897 ms,2020/09/29T09:19:53,www.ucla.edu
13,bd11f1.anderson--cr001.anderson.ucla.net (169.232.4.6),194.261 ms,191.438 ms,202.698 ms,2020/09/29T09:19:53,www.ucla.edu
14,cr00f1.anderson--rtr11f4.mathsci.ucla.net (169.232.8.185),190.952 ms,188.453 ms,188.926 ms,2020/09/29T09:19:53,www.ucla.edu
15,3030s-1-vlan228.it.ucla.edu (164.67.228.250),189.500 ms,187.794 ms,189.981 ms,2020/09/29T09:19:53,www.ucla.edu
16,spotlight.ucla.edu (164.67.228.152),193.320 ms,,195.451 ms,2020/09/29T09:19:53,www.ucla.edu
 1,192.168.0.1,3.132 ms,4.720 ms,7.163 ms,2020/09/29T09:20:10,www.ucla.edu
 2,b123c401.virtua.com.br (177.35.196.1),38.641 ms,30.637 ms,39.762 ms,2020/09/29T09:20:10,www.ucla.edu
 3,bd07605a.virtua.com.br (189.7.96.90),18.454 ms,15.918 ms,14.812 ms,2020/09/29T09:20:10,www.ucla.edu
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),25.893 ms,25.940 ms,24.841 ms,2020/09/29T09:20:10,www.ucla.edu
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),24.757 ms,22.959 ms,30.642 ms,2020/09/29T09:20:10,www.ucla.edu
 6,ebt-b11951-intl01.atl.embratel.net.br (200.230.230.16),140.491 ms,143.586 ms,151.096 ms,2020/09/29T09:20:10,www.ucla.edu
 7,ebt-b101-intl02.atl.embratel.net.br (200.230.220.238),145.041 ms,150.017 ms,145.219 ms,2020/09/29T09:20:10,www.ucla.edu
 8,205.197.180.37,151.610 ms,151.610 ms,144.626 ms,2020/09/29T09:20:10,www.ucla.edu
 9,207.88.14.213.ptr.us.xo.net (207.88.14.213),190.140 ms,194.865 ms,192.469 ms,2020/09/29T09:20:10,www.ucla.edu
10,206.111.14.82.ptr.us.xo.net (206.111.14.82),197.139 ms,188.962 ms,190.635 ms,2020/09/29T09:20:10,www.ucla.edu
11,dc-lax-agg8--lax-agg6-100ge-1.cenic.net (137.164.11.27),190.687 ms,191.440 ms,189.691 ms,2020/09/29T09:20:10,www.ucla.edu
13,bd11f1.anderson--cr001.anderson.ucla.net (169.232.4.6),198.878 ms,192.949 ms,188.744 ms,2020/09/29T09:20:10,www.ucla.edu
14,cr00f1.anderson--rtr11f4.mathsci.ucla.net (169.232.8.185),193.126 ms,190.124 ms,187.977 ms,2020/09/29T09:20:10,www.ucla.edu
15,3030s-1-vlan228.it.ucla.edu (164.67.228.250),189.200 ms,188.942 ms,189.120 ms,2020/09/29T09:20:10,www.ucla.edu
16,spotlight.ucla.edu (164.67.228.152),191.102 ms,,194.459 ms,2020/09/29T09:20:10,www.ucla.edu
 1,192.168.0.1,4.332 ms,2.959 ms,5.755 ms,2020/09/29T09:20:38,www.ucla.edu
 2,b123c401.virtua.com.br (177.35.196.1),24.982 ms,41.388 ms,29.821 ms,2020/09/29T09:20:38,www.ucla.edu
 3,bd07605a.virtua.com.br (189.7.96.90),15.308 ms,13.280 ms,15.040 ms,2020/09/29T09:20:38,www.ucla.edu
 4,embratel-t0-0-0-0-4004-uacc01.bhe.embratel.net.br (189.52.252.133),33.903 ms,37.497 ms,34.275 ms,2020/09/29T09:20:38,www.ucla.edu
 6,ebt-p2-2-2-core01.bhe.embratel.net.br (200.244.24.1),589.051 ms,34.563 ms,36.139 ms,2020/09/29T09:20:38,www.ucla.edu
 7,ebt-b13131-intl03.mianap.embratel.net.br (200.230.220.78),145.703 ms,141.739 ms,145.598 ms,2020/09/29T09:20:38,www.ucla.edu
 8,ebt-b101-intl04.mianap.embratel.net.br (200.230.252.202),139.913 ms,140.455 ms,142.891 ms,2020/09/29T09:20:38,www.ucla.edu
 9,216.156.104.41.ptr.us.xo.net (216.156.104.41),143.127 ms,150.413 ms,137.280 ms,2020/09/29T09:20:38,www.ucla.edu
10,207.88.13.119.ptr.us.xo.net (207.88.13.119),195.798 ms,193.725 ms,194.617 ms,2020/09/29T09:20:38,www.ucla.edu
11,206.111.14.82.ptr.us.xo.net (206.111.14.82),199.066 ms,194.528 ms,193.675 ms,2020/09/29T09:20:38,www.ucla.edu
12,dc-lax-agg8--lax-agg6-100ge-4.cenic.net (137.164.11.37),197.122 ms,196.331 ms,194.678 ms,2020/09/29T09:20:38,www.ucla.edu
14,bd11f1.anderson--cr00f2.csb1.ucla.net (169.232.4.4),205.462 ms,197.983 ms,199.008 ms,2020/09/29T09:20:38,www.ucla.edu
15,cr00f2.csb1--rtr11f4.mathsci.ucla.net (169.232.8.181),196.831 ms,195.376 ms,197.860 ms,2020/09/29T09:20:38,www.ucla.edu
16,3030s-1-vlan228.it.ucla.edu (164.67.228.250),197.132 ms,197.291 ms,200.144 ms,2020/09/29T09:20:38,www.ucla.edu
17,spotlight.ucla.edu (164.67.228.152),197.362 ms,,204.151 ms,2020/09/29T09:20:38,www.ucla.edu
 1,192.168.0.1,4.092 ms,4.033 ms,3.745 ms,2020/09/29T09:20:56,www.ucla.edu
 2,b123c401.virtua.com.br (177.35.196.1),45.882 ms,35.948 ms,64.750 ms,2020/09/29T09:20:56,www.ucla.edu
 3,bd07605a.virtua.com.br (189.7.96.90),15.631 ms,16.410 ms,21.138 ms,2020/09/29T09:20:56,www.ucla.edu
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),22.763 ms,28.117 ms,23.453 ms,2020/09/29T09:20:56,www.ucla.edu
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),24.505 ms,22.513 ms,24.488 ms,2020/09/29T09:20:56,www.ucla.edu
 6,ebt-b11951-intl01.atl.embratel.net.br (200.230.230.16),152.435 ms,144.219 ms,144.164 ms,2020/09/29T09:20:56,www.ucla.edu
 7,ebt-b101-intl02.atl.embratel.net.br (200.230.220.238),147.447 ms,150.956 ms,143.281 ms,2020/09/29T09:20:56,www.ucla.edu
 8,205.197.180.37,146.517 ms,153.886 ms,149.238 ms,2020/09/29T09:20:56,www.ucla.edu
 9,207.88.14.213.ptr.us.xo.net (207.88.14.213),195.106 ms,187.259 ms,190.084 ms,2020/09/29T09:20:56,www.ucla.edu
10,206.111.14.82.ptr.us.xo.net (206.111.14.82),190.125 ms,190.492 ms,188.064 ms,2020/09/29T09:20:56,www.ucla.edu
11,dc-lax-agg8--lax-agg6-100ge-2.cenic.net (137.164.11.7),189.022 ms,194.552 ms,199.308 ms,2020/09/29T09:20:56,www.ucla.edu
13,bd11f1.anderson--cr001.anderson.ucla.net (169.232.4.6),201.126 ms,188.719 ms,189.948 ms,2020/09/29T09:20:56,www.ucla.edu
14,cr00f1.anderson--rtr11f4.mathsci.ucla.net (169.232.8.185),191.885 ms,189.458 ms,192.420 ms,2020/09/29T09:20:56,www.ucla.edu
15,3030s-1-vlan228.it.ucla.edu (164.67.228.250),189.295 ms,187.384 ms,197.016 ms,2020/09/29T09:20:56,www.ucla.edu
16,spotlight.ucla.edu (164.67.228.152),188.008 ms,,186.699 ms,2020/09/29T09:20:56,www.ucla.edu
 1,192.168.0.1,4.736 ms,2.961 ms,3.693 ms,2020/09/29T09:21:28,www.phil.cam.ac.uk
 2,b123c401.virtua.com.br (177.35.196.1),34.643 ms,27.363 ms,31.022 ms,2020/09/29T09:21:28,www.phil.cam.ac.uk
 3,bd07605a.virtua.com.br (189.7.96.90),13.995 ms,16.289 ms,26.021 ms,2020/09/29T09:21:28,www.phil.cam.ac.uk
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),24.216 ms,23.002 ms,19.949 ms,2020/09/29T09:21:28,www.phil.cam.ac.uk
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),28.019 ms,31.318 ms,24.908 ms,2020/09/29T09:21:28,www.phil.cam.ac.uk
 6,ebt-b11951-intl01.atl.embratel.net.br (200.230.230.16),144.100 ms,146.520 ms,140.043 ms,2020/09/29T09:21:28,www.phil.cam.ac.uk
 7,atl-b24-link.telia.net (62.115.46.6),137.907 ms,135.555 ms,137.152 ms,2020/09/29T09:21:28,www.phil.cam.ac.uk
 8,rest-bb1-link.telia.net (62.115.125.190),158.281 ms,158.797 ms,158.728 ms,2020/09/29T09:21:28,www.phil.cam.ac.uk
10,ldn-bb4-link.telia.net (62.115.112.245),239.242 ms,233.184 ms,275.328 ms,2020/09/29T09:21:28,www.phil.cam.ac.uk
11,ldn-b7-link.telia.net (62.115.138.155),513.684 ms,224.108 ms,288.076 ms,2020/09/29T09:21:28,www.phil.cam.ac.uk
12,jisc-ic-345130-ldn-b7.c.telia.net (62.115.175.107),225.196 ms,244.632 ms,305.408 ms,2020/09/29T09:21:28,www.phil.cam.ac.uk
13,ae24.londtt-sbr1.ja.net (146.97.35.193),309.169 ms,273.190 ms,226.325 ms,2020/09/29T09:21:28,www.phil.cam.ac.uk
14,ae28.londtw-sbr2.ja.net (146.97.33.62),273.150 ms,227.743 ms,470.039 ms,2020/09/29T09:21:28,www.phil.cam.ac.uk
15,ae31.lowdss-sbr1.ja.net (146.97.33.29),309.541 ms,305.057 ms,228.583 ms,2020/09/29T09:21:28,www.phil.cam.ac.uk
16,ae26.lowdss-ban1.ja.net (146.97.35.246),232.202 ms,228.521 ms,238.069 ms,2020/09/29T09:21:28,www.phil.cam.ac.uk
17,uoc.ja.net (146.97.41.38),233.938 ms,306.363 ms,307.068 ms,2020/09/29T09:21:28,www.phil.cam.ac.uk
19,d-dw.s-dw.net.cam.ac.uk (193.60.88.2),317.630 ms,302.979 ms,317.902 ms,2020/09/29T09:21:28,www.phil.cam.ac.uk
20,philos.falcon.csx.cam.ac.uk (131.111.15.58),400.406 ms,232.987 ms,482.988 ms,2020/09/29T09:21:28,www.phil.cam.ac.uk
 1,192.168.0.1,3.459 ms,3.106 ms,2.891 ms,2020/09/29T09:22:01,www.phil.cam.ac.uk
 2,b123c401.virtua.com.br (177.35.196.1),37.393 ms,29.239 ms,29.028 ms,2020/09/29T09:22:01,www.phil.cam.ac.uk
 3,bd07605a.virtua.com.br (189.7.96.90),72.675 ms,17.774 ms,16.538 ms,2020/09/29T09:22:01,www.phil.cam.ac.uk
 4,embratel-t0-0-0-0-4004-uacc01.bhe.embratel.net.br (189.52.252.133),34.173 ms,34.236 ms,37.109 ms,2020/09/29T09:22:01,www.phil.cam.ac.uk
 6,ebt-p3-2-4-core01.bhe.embratel.net.br (200.244.24.41),33.696 ms,42.473 ms,45.865 ms,2020/09/29T09:22:01,www.phil.cam.ac.uk
 7,ebt-b13111-intl01.nyk.embratel.net.br (200.230.220.94),153.064 ms,149.788 ms,152.184 ms,2020/09/29T09:22:01,www.phil.cam.ac.uk
 8,nyk-b3-link.telia.net (62.115.45.242),148.558 ms,152.008 ms,147.885 ms,2020/09/29T09:22:01,www.phil.cam.ac.uk
10,ldn-bb3-link.telia.net (62.115.113.21),227.259 ms,221.675 ms,228.089 ms,2020/09/29T09:22:01,www.phil.cam.ac.uk
11,ldn-b7-link.telia.net (62.115.138.151),320.628 ms,302.661 ms,303.730 ms,2020/09/29T09:22:01,www.phil.cam.ac.uk
12,jisc-ic-345130-ldn-b7.c.telia.net (62.115.175.107),213.753 ms,403.004 ms,218.454 ms,2020/09/29T09:22:01,www.phil.cam.ac.uk
13,ae24.londtt-sbr1.ja.net (146.97.35.193),500.966 ms,305.971 ms,221.544 ms,2020/09/29T09:22:01,www.phil.cam.ac.uk
14,ae28.londtw-sbr2.ja.net (146.97.33.62),546.499 ms,217.401 ms,247.320 ms,2020/09/29T09:22:01,www.phil.cam.ac.uk
15,ae31.lowdss-sbr1.ja.net (146.97.33.29),506.537 ms,306.410 ms,304.047 ms,2020/09/29T09:22:01,www.phil.cam.ac.uk
16,ae26.lowdss-ban1.ja.net (146.97.35.246),516.028 ms,217.769 ms,290.882 ms,2020/09/29T09:22:01,www.phil.cam.ac.uk
17,uoc.ja.net (146.97.41.38),409.706 ms,279.502 ms,334.244 ms,2020/09/29T09:22:01,www.phil.cam.ac.uk
18,, d-dw.s-dw.net.cam.ac.uk (193.60.88.2) 483.978 ms,222.370 ms,2020/09/29T09:22:01,www.phil.cam.ac.uk,
19,d-dw.s-dw.net.cam.ac.uk (193.60.88.2),283.826 ms,223.499 ms,225.933 ms,2020/09/29T09:22:01,www.phil.cam.ac.uk
20,philos.falcon.csx.cam.ac.uk (131.111.15.58),222.158 ms,228.013 ms,231.429 ms,2020/09/29T09:22:01,www.phil.cam.ac.uk
 1,192.168.0.1,5.364 ms,3.059 ms,2.887 ms,2020/09/29T09:22:51,www.phil.cam.ac.uk
 2,b123c401.virtua.com.br (177.35.196.1),2399.682 ms,2279.050 ms,2534.240 ms,2020/09/29T09:22:51,www.phil.cam.ac.uk
 3,bd07605a.virtua.com.br (189.7.96.90),13.658 ms,13.307 ms,16.060 ms,2020/09/29T09:22:51,www.phil.cam.ac.uk
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),20.225 ms,22.212 ms,19.787 ms,2020/09/29T09:22:51,www.phil.cam.ac.uk
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),25.074 ms,23.308 ms,23.937 ms,2020/09/29T09:22:51,www.phil.cam.ac.uk
 6,ebt-b11951-intl01.atl.embratel.net.br (200.230.230.16),146.012 ms,143.343 ms,144.004 ms,2020/09/29T09:22:51,www.phil.cam.ac.uk
 8,rest-bb1-link.telia.net (62.115.125.190),465.659 ms,159.934 ms,202.886 ms,2020/09/29T09:22:51,www.phil.cam.ac.uk
10,, ldn-bb4-link.telia.net (62.115.112.245) 288.495 ms, ,2020/09/29T09:22:51,www.phil.cam.ac.uk,
11,ldn-b7-link.telia.net (62.115.138.155),345.850 ms,324.401 ms,326.705 ms,2020/09/29T09:22:51,www.phil.cam.ac.uk
12,jisc-ic-345130-ldn-b7.c.telia.net (62.115.175.107),226.255 ms,327.266 ms,327.593 ms,2020/09/29T09:22:51,www.phil.cam.ac.uk
13,ae24.londtt-sbr1.ja.net (146.97.35.193),229.096 ms,319.599 ms,303.559 ms,2020/09/29T09:22:51,www.phil.cam.ac.uk
14,ae28.londtw-sbr2.ja.net (146.97.33.62),308.092 ms,510.589 ms,308.492 ms,2020/09/29T09:22:51,www.phil.cam.ac.uk
15,ae31.lowdss-sbr1.ja.net (146.97.33.29),521.179 ms,293.339 ms,233.021 ms,2020/09/29T09:22:51,www.phil.cam.ac.uk
16,ae26.lowdss-ban1.ja.net (146.97.35.246),227.007 ms,258.642 ms,227.637 ms,2020/09/29T09:22:51,www.phil.cam.ac.uk
17,uoc.ja.net (146.97.41.38),330.061 ms,234.800 ms,333.241 ms,2020/09/29T09:22:51,www.phil.cam.ac.uk
19,d-dw.s-dw.net.cam.ac.uk (193.60.88.2),317.442 ms,707.941 ms,238.277 ms,2020/09/29T09:22:51,www.phil.cam.ac.uk
20,philos.falcon.csx.cam.ac.uk (131.111.15.58),286.932 ms,403.861 ms,307.153 ms,2020/09/29T09:22:51,www.phil.cam.ac.uk
 1,192.168.0.1,3.473 ms,2.832 ms,3.042 ms,2020/09/29T09:23:33,www.phil.cam.ac.uk
 3,bd07605a.virtua.com.br (189.7.96.90),30.981 ms,17.010 ms,22.721 ms,2020/09/29T09:23:33,www.phil.cam.ac.uk
 4,embratel-t0-0-0-0-4004-uacc01.bhe.embratel.net.br (189.52.252.133),46.562 ms,34.908 ms,59.089 ms,2020/09/29T09:23:33,www.phil.cam.ac.uk
 6,ebt-p3-2-4-core01.bhe.embratel.net.br (200.244.24.41),33.662 ms,34.312 ms,35.920 ms,2020/09/29T09:23:33,www.phil.cam.ac.uk
 7,ebt-b13111-intl01.nyk.embratel.net.br (200.230.220.94),158.394 ms,161.847 ms,156.634 ms,2020/09/29T09:23:33,www.phil.cam.ac.uk
 8,nyk-b3-link.telia.net (62.115.45.242),144.589 ms,161.034 ms,148.507 ms,2020/09/29T09:23:33,www.phil.cam.ac.uk
 9,nyk-bb3-link.telia.net (62.115.140.222),468.849 ms,306.207 ms,214.655 ms,2020/09/29T09:23:33,www.phil.cam.ac.uk
